gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj
YDR338C,79.03729,-1.333159,0.2327094,4.804449e-9,3.447355e-8
YDR342C,5205.573,-4.379164,0.32305799,1.5310839999999998e-44,1.942333e-41
YDR345C,363.0348,-1.127531,0.37789427,0.001553118,0.003935848
YDR347W,34.2259,-1.372809,0.37634479,1.10524e-4,3.546048e-4
YDR354W,36.75053,-1.616278,0.37926046,6.046802e-6,2.453926e-5
YDR357C,243.6297,-2.143213,0.37444512,1.049073e-9,8.38069e-9
YDR371W,116.4747,-2.325163,0.32428718,4.667682e-14,8.111536e-13
YDR375C,62.32135,-1.377741,0.27432924,2.262214e-7,1.191796e-6
YDR377W,107.2742,-2.131826,0.31525941,1.507899e-12,2.017848e-11
YDR378C,40.2502,-1.023678,0.34477581,0.001820025,0.004521903
YDR379C-A,63.81267,-2.007465,0.44356729,7.811053e-7,3.770587e-6
YDR380W,63.75819,-2.433693,0.54487114,2.639367e-7,1.374582e-6
YDR381C-A,201.9264,-1.711115,0.31053297,9.726818e-9,6.626982e-8
YDR384C,8.275158,-1.215081,0.50548882,0.007405485,0.01597721
YDR409W,54.26912,-1.22825,0.26343886,1.633346e-6,7.368642e-6
YDR415C,60.90745,-1.264724,0.27703085,2.496425e-6,1.081614e-5
YDR424C,118.2299,-1.881831,0.31522409,4.695645e-10,3.976565e-9
YDR435C,33.59338,-2.735471,0.46339041,4.21319e-11,4.282735e-10
YDR436W,88.8944,-1.413518,0.26278564,3.200821e-8,1.955955e-7
YDR437W,6.68227,-2.941888,1.13581994,5.255489e-5,1.785515e-4
YDR438W,61.67939,-1.183322,0.24481971,7.378819e-7,3.575542e-6
YDR453C,78.79308,-1.925408,0.58845491,1.348486e-4,4.261808e-4
YDR456W,149.6933,-1.927966,0.21479062,5.461750999999999e-20,2.474563e-18
YDR461C-A,20.01775,-1.317909,0.42469999,8.246661e-4,0.00222495
YDR476C,34.67942,-2.104036,0.39154919,8.435448e-9,5.815875e-8
YDR479C,231.9506,-1.643692,0.30261619,1.699935e-8,1.096916e-7
YDR481C,86.35431,-1.053414,0.25812493,2.752157e-5,9.853055e-5
YDR492W,129.973,-2.813247,0.51982133,5.324209e-10,4.458942e-9
YDR493W,37.8521,-1.077568,0.37853338,0.002526097,0.006104014
YDR504C,55.56675,-2.538971,0.31387685,1.7553960000000002e-17,5.405087e-16
YDR505C,166.7274,-2.154542,0.28796509,7.853455e-15,1.532753e-13
YDR512C,28.59759,-1.734381,0.40969312,5.467875e-6,2.240486e-5
YDR516C,275.1194,-1.607726,0.35435556,1.760831e-6,7.871003e-6
YDR519W,12.10714,-1.134386,0.39401084,0.002141933,0.005253783
YDR524C,96.65423,-1.707223,0.20250511,1.009216e-17,3.282799e-16
YDR525W-A,34.96018,-1.124816,0.4580102,0.007334745,0.01585554
YDR529C,2105.823,-1.926312,0.25231162,4.307245e-15,8.928384e-14
YDR531W,41.39099,-1.085516,0.33295204,6.453612e-4,0.001776704
YDR536W,11.11513,-1.951787,0.62482493,1.999079e-4,6.140511e-4
YDR541C,19.11289,-1.694065,0.4540455,4.624826e-5,1.58569e-4
YEL011W,3326.134,-1.765682,0.26266359,4.58901e-12,5.528677e-11
YEL012W,284.9369,-2.296704,0.25972976,6.796761999999999e-20,3.036046e-18
YEL013W,95.01956,-1.02924,0.2138628,9.453528e-7,4.478247e-6
YEL017C-A,119.3791,-5.297472,0.61418487,3.061415e-20,1.517074e-18
YEL020W-A,55.96149,-1.976792,0.41080319,2.172752e-7,1.152322e-6
YEL024W,15.95331,-4.367015,1.24001923,3.021888e-7,1.557095e-6
YEL025C,98.76885,-1.436907,0.27524076,7.358704e-8,4.197505e-7
YEL027W,64.23917,-1.900849,0.5147731,3.317378e-5,1.166415e-4
YEL035C,50.89311,-2.362852,0.33765842,1.409699e-13,2.241033e-12
YEL038W,99.48827,-1.714008,0.32003511,2.284701e-8,1.441976e-7
YEL039C,295.0937,-2.663471,0.45201741,6.031285e-11,5.931231e-10
YEL041W,76.52189,-1.399984,0.25052572,1.002643e-8,6.794617e-8
YEL044W,71.91971,-2.053754,0.33351291,9.774044e-11,9.212e-10
YEL046C,60.85182,-2.34988,0.38254227,4.357751e-11,4.415529e-10
YEL059W,4.125726,-1.775106,0.85813851,0.004128386,0.009508479
YEL062W,39.85365,-1.144117,0.27390899,1.664852e-5,6.200913e-5
YEL069C,5.516075,-1.615763,0.7716286,0.006265081,0.01376018
YEL070W,10.46459,-2.291051,0.83901308,2.138911e-4,6.538369e-4
YEL071W,253.5899,-3.188182,0.36182695,2.100558e-21,1.332384e-19
YEL072W,44.60739,-1.904341,0.33928947,3.674784e-9,2.666951e-8
YER019W,63.81751,-1.698094,0.39448922,4.301396e-6,1.789099e-5
YER024W,94.04799,-2.375442,0.3630121,3.03044e-12,3.813905e-11
YER037W,314.2263,-1.130723,0.3685814,0.001178299,0.003078233
YER038W-A,6.05464,-2.131006,0.62440063,4.634887e-5,1.588281e-4
YER039C-A,5.380326,-3.611327,1.53714096,2.642167e-5,9.500717e-5
YER042W,32.74448,-1.048979,0.40665869,0.005729553,0.01270719
YER044C,399.1144,-2.837453,0.32794992,4.016206e-20,1.909076e-18
YER046W,62.93155,-3.51407,0.4438834,1.811983e-18,6.56766e-17
YER048W-A,8.053843,-1.843264,0.62417442,4.479856e-4,0.001277111
YER052C,20.09424,-1.056533,0.44469086,0.009862954,0.02061309
YER053C,1415.264,-1.218248,0.23324953,9.409894e-8,5.268046e-7
YER053C-A,2.247937,-1.614541,1.10988591,0.01215149,0.02482348
YER055C,74.46707,-1.60732,0.39731919,1.551827e-5,5.814082e-5
YER065C,39.24716,-2.857713,0.37841162,3.092754e-16,7.663023e-15
YER066W,63.82921,-3.408006,0.40264744,2.244805e-20,1.1482900000000002e-18
YER067W,2022.405,-1.263159,0.38190652,4.449293e-4,0.001270683
YER076C,8.375722,-1.456897,0.544894,0.002392534,0.005805603
YER078C,59.86562,-1.860717,0.27702145,3.953604e-12,4.860021e-11
YER079W,1000.879,-1.640128,0.23256313,5.633992e-13,8.215267e-12
YER081W,300.2239,-1.507406,0.19875146,1.310579e-14,2.484599e-13
YER089C,70.91344,-1.451047,0.35963231,2.094326e-5,7.656663e-5
YER094C,100.0392,-1.12373,0.2660306,1.38188e-5,5.242382e-5
YER119C,103.2241,-2.205195,0.22552596,1.377501e-23,1.138901e-21
YER121W,29.24725,-1.769586,0.50550827,9.188647e-5,2.988902e-4
YER124C,167.1412,-1.295102,0.2719313,9.287729e-7,4.406288e-6
YER133W,405.4737,-1.113068,0.2449897,3.244593e-6,1.375699e-5
YER136W,194.955,-1.623301,0.24109692,5.434584e-12,6.467461e-11
YER141W,178.52440000000001,-1.079578,0.21998716,5.609665e-7,2.764732e-6
YER143W,64.08939,-1.06265,0.25703228,2.169288e-5,7.894316e-5
YER144C,158.0474,-1.094603,0.274324,3.889541e-5,1.355569e-4
YER150W,647.2205,-1.240319,0.64392642,0.02085927,0.04011837
YER178W,190.9289,-1.401808,0.34503322,1.998361e-5,7.335418e-5
YER180C-A,15.40835,-1.004132,0.39756558,0.006995167,0.01518521
YER181C,22.30243,-2.687875,0.41507846,1.390557e-12,1.872676e-11
YER188W,148.7913,-5.702819,0.69437784,5.217211e-19,2.1213310000000002e-17
YFL005W,20.60929,-1.494211,0.46338265,4.161233e-4,0.001198125
YFL009W,166.8528,-3.009085,0.2439082,1.9668759999999998e-37,8.911352e-35
YFL010C,48.99578,-1.31535,0.43386261,0.00104316,0.00276852
YFL010W-A,26.73286,-1.901296,0.45932089,5.620168e-6,2.293998e-5
YFL014W,379.0568,-1.764734,0.56473123,3.265598e-4,9.62532e-4
YFL015C,5.971414,-1.705547,0.7648572,0.003792267,0.008788582
YFL026W,42.97219,-1.829725,0.30712577,5.643495e-10,4.710091e-9
YFL028C,26.7625,-1.104006,0.44438597,0.0069786,0.01515934
YFL030W,67.14206,-3.39681,0.5108814,3.287361e-14,5.907007e-13
YFL051C,48.60027,-3.249632,0.63541855,6.443754e-10,5.328909e-9
YFL052W,152.9207,-3.492289,0.4430597,2.491097e-18,8.778349000000001e-17
YFL055W,8.432503,-1.266299,0.6461533,0.01857492,0.03614132
YFL066C,7.185346,-2.837064,0.75811587,1.400575e-6,6.391258e-6
YFR007W,40.8033,-1.188674,0.31657316,9.194175e-5,2.989167e-4
YFR014C,606.6416,-1.335902,0.30963773,7.289754e-6,2.919123e-5
YFR015C,403.6691,-1.81734,0.28786647,6.268726e-11,6.15519e-10
YFR017C,330.1093,-1.090814,0.36916975,0.001775321,0.00441949
YFR018C,13.72719,-1.042183,0.49606275,0.01975035,0.03814793
YFR020W,32.54759,-2.720566,0.4377002,6.499505e-12,7.634511e-11
YFR022W,57.74047,-1.318868,0.24488094,3.462302e-8,2.095551e-7
YFR033C,1999.189,-1.059287,0.30650938,3.290163e-4,9.679732e-4
YFR045W,74.42843,-1.434606,0.3134274,1.905009e-6,8.43818e-6
YFR049W,23.15711,-1.438646,0.4327207,3.248752e-4,9.580266e-4
YFR052W,101.6394,-1.309214,0.2367444,1.557788e-8,1.013441e-7
YFR053C,721.9527,-1.426239,0.29898439,7.581638e-7,3.668217e-6
YFR055W,28.6997,-1.239462,0.44517941,0.002494462,0.00603677
YGL001C,140.8677,-3.62665,0.37455422,1.9299280000000001e-25,1.9431010000000001e-23
YGL003C,144.2158,-1.127791,0.19732133,6.427791e-9,4.505136e-8
YGL005C,139.5242,-1.179784,0.27907538,1.2855040000000001e-05,4.894329e-5
YGL006W,1215.142,-1.450263,0.36929243,3.273719e-5,1.152982e-4
YGL010W,46.21089,-2.160716,0.44847489,1.264327e-7,6.967527e-7
YGL028C,15.51384,-1.825749,0.46411889,1.567085e-5,5.859745e-5
YGL039W,17.32081,-1.034121,0.34345786,0.001573779,0.00397867
YGL054C,183.5366,-4.229703,0.5037437,4.7040429999999995e-20,2.193952e-18
YGL055W,2445.054,-1.552331,0.34811081,2.768594e-6,1.188977e-5
YGL056C,65.84275,-1.685242,0.26907745,1.102422e-10,1.034418e-9
YGL059W,85.44314,-2.221362,0.34928802,1.684158e-11,1.854621e-10
YGL062W,312.9604,-1.810748,0.25888919,6.32334e-13,9.136435e-12
YGL063W,29.0853,-1.254988,0.37689334,4.157838e-4,0.001197692
YGL077C,70.54047,-1.582862,0.28571664,1.020533e-8,6.908474e-8
YGL082W,955.9041,-3.013319,0.41528594,1.475087e-15,3.294535e-14
YGL104C,24.32579,-1.864589,0.39742871,5.097601e-7,2.530053e-6
YGL115W,62.58879,-1.21759,0.31444326,5.559897e-5,1.880876e-4
YGL117W,60.32869,-1.899567,0.43917767,2.533221e-6,1.096807e-5
YGL121C,117.7673,-1.683098,0.46023397,6.261398e-5,2.09694e-4
YGL124C,33.19624,-1.519925,0.35073414,5.16058e-6,2.118677e-5
YGL125W,34.63708,-1.986711,0.34879812,1.875179e-9,1.434772e-8
YGL126W,22.07247,-1.776289,0.39294681,1.383434e-6,6.32021e-6
YGL139W,20.8508,-1.921445,0.36704514,2.854378e-8,1.759506e-7
YGL142C,112.2839,-1.000425,0.16889386,2.069582e-9,1.572139e-8
YGL146C,36.26913,-1.162525,0.29574707,4.646984e-5,1.591567e-4
YGL153W,232.0698,-1.113972,0.20753013,4.726183e-8,2.796472e-7
YGL154C,57.76773,-1.527147,0.25188915,4.979828e-10,4.200406e-9
YGL159W,29.57948,-2.048384,0.326921,5.022137e-11,5.027186e-10
YGL160W,82.48934,-1.953374,0.28184363,7.346517e-13,1.047168e-11
YGL161C,127.177,-2.178857,0.26239081,1.03563e-17,3.35153e-16
YGL179C,126.7528,-1.339187,0.22296042,8.99329e-10,7.24834e-9
YGL187C,14.6842,-4.05852,0.87619846,3.192338e-9,2.345355e-8
YGL188C-A,31.15416,-3.548883,0.8284495,2.522847e-8,1.576593e-7
YGL191W,165.4482,-1.751654,0.5461193,2.591674e-4,7.805787e-4
YGL194C-A,14.94888,-2.740617,0.55534996,8.9206e-9,6.112337e-8
YGL196W,63.40869,-1.360809,0.22826455,1.154005e-9,9.14982e-9
YGL204C,64.27202,-1.284911,0.36880166,2.298228e-4,6.991682e-4
YGL205W,16.27402,-1.377132,0.36846197,7.767124e-5,2.556661e-4
YGL222C,293.4565,-1.629753,0.30983843,4.455479e-8,2.643695e-7
YGL223C,25.58444,-1.082731,0.33326305,6.73391e-4,0.001846658
YGL253W,71.8245,-1.569463,0.37195435,7.883288e-6,3.126665e-5
YGL254W,9.801816,-1.523835,0.48654713,5.35064e-4,0.001499736
YGL263W,17.49078,-1.237994,0.47888543,0.004418066,0.01008776
YGR006W,39.6148,-1.472164,0.32783197,2.709524e-6,1.165187e-5
YGR008C,647.9741,-4.064241,0.47333603,6.76433e-21,4.0099200000000003e-19
YGR010W,32.01893,-1.219955,0.30189948,2.75517e-5,9.856763e-5
YGR015C,9.065431,-2.00016,0.53999162,2.434632e-5,8.809394e-5
YGR018C,7.577467,-1.950446,0.68550231,4.487181e-4,0.001278625
YGR019W,100.7878,-1.548369,0.30689193,1.581019e-7,8.585964e-7
YGR023W,81.6845,-1.326303,0.36157504,1.08972e-4,3.499795e-4
YGR028W,135.9968,-1.120936,0.26750884,1.607736e-5,6.002276e-5
YGR029W,59.03687,-1.492565,0.25101871,1.070739e-9,8.532283e-9
YGR030C,89.60182,-1.260723,0.37818184,4.072165e-4,0.001176218
YGR031C-A,10.29262,-2.125051,0.5438955,7.784518e-6,3.091872e-5
YGR035C,207.98,-5.460002,0.50021848,6.865442e-30,1.6128699999999999e-27
YGR036C,63.00724,-2.052715,0.29681775,6.420551e-13,9.238282e-12
YGR040W,16.0493,-1.04892,0.44476211,0.01041613,0.02164085
YGR043C,44.94835,-1.16877,0.48598827,0.007899671,0.01692825
YGR045C,32.4958,-1.930123,0.31189551,1.091189e-10,1.025394e-9
YGR050C,30.14377,-2.303912,0.39931229,4.848109e-10,4.094748e-9
YGR052W,121.9977,-2.545074,0.44442494,2.576102e-10,2.27263e-9
YGR053C,85.23852,-1.743372,0.40524717,3.975311e-6,1.663443e-5
YGR067C,173.0812,-5.983582,0.52541984,9.493076e-33,2.737026e-30
YGR068C,27.98773,-1.745731,0.34916667,1.420686e-7,7.768457e-7
YGR074W,6.786843,-1.801928,0.77133213,0.002331643,0.0056905
YGR075C,20.12577,-1.431636,0.37099866,4.438488e-5,1.530072e-4
YGR088W,396.8309,-3.995705,0.34347309,1.790659e-34,6.310082e-32
YGR110W,46.09929,-2.274982,0.49225849,2.245022e-7,1.185733e-6
YGR117C,85.75683,-1.278841,0.21511454,1.401685e-9,1.096287e-8
YGR121C,97.4441,-1.425637,0.30497018,1.209743e-6,5.606908e-6
YGR122W,60.29854,-2.890522,0.48862563,2.085041e-11,2.260755e-10
YGR127W,116.0067,-1.358892,0.33347803,2.012894e-5,7.384491e-5
YGR131W,87.37818,-3.317337,0.2801081,2.130358e-35,9.008572999999999e-33
YGR132C,29.72066,-2.606451,0.45403626,1.863558e-10,1.681444e-9
YGR133W,6.481551,-1.104635,0.56908091,0.02567961,0.04821855
YGR143W,133.0389,-1.771542,0.29428795,4.32958e-10,3.6912e-9
YGR146C-A,1.917117,-1.548113,0.94379149,0.01399529,0.02811024
YGR149W,43.35066,-1.205082,0.26937001,4.098467e-6,1.709177e-5
YGR161C,559.2909,-1.848771,0.36689823,9.396525e-8,5.265208e-7
YGR161W-C,71.7388,-3.147913,0.65293847,4.017107e-9,2.895513e-8
YGR163W,45.39023,-1.191044,0.30418921,4.799737e-5,1.637845e-4
YGR164W,12.18785,-1.266533,0.39300758,5.937491e-4,0.00165182
YGR171C,32.40167,-1.278615,0.29322031,6.34657e-6,2.569004e-5
YGR172C,23.76259,-1.3135,0.40661555,5.426042e-4,0.001518191
YGR174W-A,3.058132,-1.840088,1.11707313,0.005437072,0.01211783
YGR183C,281.7993,-2.616426,0.35578211,3.965581e-15,8.301544e-14
YGR197C,102.9793,-2.024879,0.22612775,5.328492e-20,2.431556e-18
YGR201C,313.9777,-1.742144,0.57254095,4.443297e-4,0.001270114
YGR202C,229.2493,-1.057596,0.22184738,1.155847e-6,5.386876e-6
YGR203W,33.90675,-3.902218,0.59571142,4.111971e-14,7.245064e-13
YGR204C-A,39.08081,-4.260774,1.06447517,5.161712e-8,3.03436e-7
YGR204W,378.0329,-1.027869,0.27200633,9.832015e-5,3.17215e-4
YGR205W,129.4656,-4.282277,0.4103083,2.193786e-28,3.881834e-26
YGR209C,580.0344,-1.32215,0.45067572,0.001406118,0.003606552
YGR212W,38.44331,-1.573662,0.39124604,1.813681e-5,6.704068e-5
YGR223C,32.80032,-1.089277,0.32088717,3.992729e-4,0.001155378
YGR227W,44.23758,-1.304512,0.27276665,8.325469e-7,3.994588e-6
YGR236C,51.07031,-2.247845,0.92610792,5.038583e-4,0.001420432
YGR243W,63.72655,-4.216572,0.66704703,2.360093e-13,3.696314e-12
YGR244C,61.69229,-1.509995,0.42967101,1.469096e-4,4.62226e-4
YGR247W,16.046,-1.763874,0.50520377,9.619135e-5,3.109795e-4
YGR248W,58.89333,-1.8612,0.47978547,1.789852e-5,6.623704e-5
YGR249W,39.39536,-1.799083,0.40474782,1.86432e-6,8.281081e-6
YGR250C,194.2405,-1.080973,0.3226452,4.719971e-4,0.001337149
YGR255C,184.0159,-2.632242,0.3215697,5.371284e-18,1.780643e-16
YGR266W,192.3836,-1.185495,0.24910417,1.065626e-6,5.003156e-6
YGR268C,20.11791,-1.407407,0.46488639,9.167767e-4,0.002449501
YGR286C,18.26239,-1.902828,0.4347785,2.002371e-6,8.844735e-6
YGR287C,198.5488,-3.0155,0.43707393,1.943398e-14,3.552442e-13
YGR288W,89.26534,-3.088707,0.28676387,1.135594e-29,2.4010249999999998e-27
YGR289C,625.5669,-3.857247,0.56195418,4.58675e-15,9.415455e-14
YGR292W,452.2785,-6.051413,0.7769469,4.740257e-18,1.59087e-16
YGR295C,97.73759,-2.774106,0.37717181,1.989009e-15,4.320646e-14
YHL003C,70.65852,-1.431707,0.32170143,3.45764e-6,1.461147e-5
YHL006C,14.58244,-1.659371,0.54138206,5.023867e-4,0.001417544
YHL008C,311.5897,-1.135057,0.29586953,7.032554e-5,2.329373e-4
YHL018W,2.940796,-1.411568,0.85631356,0.02104437,0.04042533
YHL021C,539.422,-3.374902,0.75191753,1.252694e-8,8.337711e-8
YHL024W,123.5463,-2.791808,0.33992854,2.105624e-18,7.503355000000001e-17
YHL032C,158.2063,-2.006694,0.3218272,6.766826e-11,6.573044e-10
YHL036W,107.6854,-1.08619,0.36984067,0.001888385,0.004673439
YHL040C,17.09992,-1.834576,0.41914011,2.34308e-6,1.020753e-5
YHL043W,25.346800000000002,-2.182086,0.41308129,1.098153e-8,7.370991e-8
YHL044W,21.283080000000002,-1.564714,0.3919329,2.084522e-5,7.625214e-5
YHR001W,38.39926,-1.158689,0.30632081,8.509136e-5,2.786446e-4
YHR001W-A,41.13263,-2.590495,0.47835107,1.255866e-9,9.920248e-9
YHR002W,129.8347,-2.00133,0.24632351,7.278468e-17,1.998585e-15
YHR005C-A,38.01833,-1.471492,0.33218397,3.591456e-6,1.513661e-5
YHR016C,58.40107,-1.056453,0.33309355,9.020043e-4,0.002416647
YHR017W,51.66291,-1.722087,0.32370665,2.736974e-8,1.695373e-7
YHR018C,41.79616,-1.593214,0.39643476,1.77723e-5,6.580836e-5
YHR021W-A,23.63776,-1.372661,0.46240239,0.001166893,0.00305095
YHR022C,28.28788,-1.367297,0.35110389,4.215494e-5,1.45875e-4
YHR024C,34.28191,-1.673584,0.32445584,7.12002e-8,4.076019e-7
YHR026W,57.30403,-2.278762,0.39987761,7.966778e-10,6.51202e-9
YHR029C,11.8433,-2.748476,0.67785721,5.190791e-7,2.57228e-6
YHR037W,79.33181,-1.767481,0.28679251,1.793198e-10,1.629549e-9
YHR044C,9.95278,-2.188955,0.79396041,2.74267e-4,8.225416e-4
YHR046C,15.14052,-1.142914,0.51187781,0.01260058,0.02563357
YHR050W,104.113,-1.446169,0.27760126,7.710232e-8,4.382258e-7
YHR051W,64.48591,-2.686357,0.41378157,1.254205e-12,1.71453e-11
YHR063C,32.95834,-1.026478,0.36181069,0.00274802,0.006585074
YHR074W,45.64337,-2.12125,0.30765341,6.192463e-13,8.988282e-12
YHR075C,85.36631,-1.106997,0.26191182,1.389006e-5,5.266269e-5
YHR080C,383.6795,-1.214827,0.26371995,2.167874e-6,9.522733e-6
YHR086W-A,2.812928,-2.069985,1.0547848,0.001968309,0.004857971
YHR087W,208.4908,-2.505293,0.57741593,3.60737e-7,1.842315e-6
YHR094C,5.715579,-1.51851,0.69470429,0.006774491,0.01477668
YHR096C,107.4863,-2.632921,0.66640393,1.183032e-6,5.505481e-6
YHR097C,384.5824,-1.295292,0.32719399,3.553717e-5,1.245372e-4
YHR101C,65.65366,-1.162323,0.22160615,8.837408e-8,4.978302e-7
YHR105W,12.34822,-2.023248,0.52792069,1.402977e-5,5.309716e-5
YHR106W,63.15825,-1.249442,0.29272444,9.936494e-6,3.87621e-5
YHR109W,19.23785,-1.176626,0.39930212,0.001647484,0.004133698
YHR120W,442.7038,-1.982477,0.36889169,1.16096e-8,7.759712e-8
YHR136C,42.80611,-3.10328,0.68431772,1.911365e-8,1.22339e-7
YHR138C,125.2532,-1.309888,0.42563877,9.071871e-4,0.00242797
YHR139C,39.49542,-2.633883,0.57844884,8.525805e-8,4.815599e-7
YHR140W,95.35008,-1.038866,0.25356626,2.603877e-5,9.369441e-5
YHR143W,18.23654,-1.493785,0.48173523,6.249777e-4,0.00172878
YHR147C,37.88583,-2.804456,0.38928537,5.313121e-15,1.069877e-13
YHR162W,348.5391,-1.466224,0.35122453,1.128543e-5,4.335764e-5
YHR166C,96.87585,-1.239526,0.24156673,1.501726e-7,8.176348e-7
YHR167W,50.29295,-1.796799,0.25283453,2.905214e-13,4.450589e-12
YHR171W,44.24429,-2.190717,0.36808055,2.360606e-10,2.094172e-9
YHR177W,17.01626,-1.134515,0.38526734,0.001743921,0.004344734
YHR180W,22.09307,-3.293552,0.732422,1.423182e-8,9.335308e-8
YHR185C,6.954094,-2.300889,0.71387421,5.008662e-5,1.706227e-4
YHR189W,14.76558,-1.271859,0.39600669,6.119683e-4,0.001696554
YHR190W,107.2588,-1.151411,0.32872043,2.516158e-4,7.603616e-4
YHR195W,195.8113,-2.701475,0.29691478,1.367201e-21,8.759754999999999e-20
YHR198C,60.15411,-2.889847,0.37781417,1.267037e-16,3.362684e-15
YHR210C,45.56019,-1.63313,0.43107962,4.178486e-5,1.446732e-4
YHR211W,131.8509,-3.872356,0.59122504,4.104492e-14,7.245064e-13
YHR214C-E,13.39698,-1.953812,0.74186286,7.664863e-4,0.002076815
YIL004C,28.01578,-1.4164,0.41312654,2.332814e-4,7.083311e-4
YIL006W,8.63405,-1.231389,0.58193121,0.01433477,0.02870121
YIL012W,6.745168,-2.774197,0.88038338,1.454368e-5,5.481317e-5
YIL014C-A,10.19843,-1.440343,0.62695653,0.006373598,0.01396467
YIL017C,230.6254,-1.326338,0.25845062,1.356942e-7,7.452019e-7
YIL042C,27.23945,-1.217392,0.34628049,2.224312e-4,6.786346e-4
YIL043C,39.86924,-4.365775,0.5379091,6.368018e-19,2.508841e-17
YIL045W,1687.406,-1.622849,0.33917799,5.231836e-7,2.590596e-6
YIL050W,65.91405,-1.810599,0.25771907,5.065811e-13,7.438065e-12
YIL051C,116.3162,-1.504967,0.30880561,4.057733e-7,2.05741e-6
YIL056W,190.7709,-1.359983,0.27883844,4.849107e-7,2.414277e-6
YIL057C,182.1752,-7.3683,0.80535147,6.160327e-26,7.236103e-24
YIL059C,40.11951,-2.756057,0.52117868999999994,1.314689e-9,1.033342e-8
YIL062C,54.0192,-1.11948,0.42801082,0.004762307,0.01075759
YIL065C,51.21104,-1.489635,0.34494734,5.785728e-6,2.357025e-5
YIL083C,67.96334,-1.280472,0.27808588,2.033599e-6,8.951504e-6
YIL087C,127.3535,-1.939601,0.4523874,2.707709e-6,1.165187e-5
YIL088C,88.43118,-1.959921,0.29228979,3.4426e-12,4.273271e-11
YIL089W,22.18601,-1.418702,0.43891355,4.60282e-4,0.00130688
YIL103W,71.59457,-1.063037,0.37565537,0.002703041,0.006484641
YIL105C,118.6987,-1.523857,0.29720968,1.069263e-7,5.9338e-7
YIL105W-A,2.680945,-1.730937,0.9016542,0.005878497,0.01300453
YIL108W,90.9011,-1.704402,0.25598197,7.911347e-12,9.224572e-11
YIL110W,26.86926,-1.587768,0.33769092,8.31314e-7,3.994588e-6
YIL111W,336.1451,-2.217384,0.35846488,5.152618e-11,5.138845e-10
YIL113W,108.3457,-1.009015,0.3355056,0.001631835,0.004105802
YIL136W,239.323,-1.722425,0.33974486,1.034945e-7,5.768592e-7
YIL155C,384.3242,-2.044681,0.34699224,5.08038e-10,4.273853e-9
YIL156W-B,143.4317,-1.193467,0.44226462,0.003414307,0.008009227
YIL157C,26.11393,-1.851848,0.4296943,3.03683e-6,1.29453e-5
YIL160C,31.87489,-2.150303,0.539712,5.309228e-6,2.178295e-5
YIL162W,284.3614,-2.745368,0.34658187,2.81423e-17,8.150988e-16
YIL163C,4.960924,-1.879847,0.62325235,3.375125e-4,9.888415e-4
YIL164C,13.02003,-1.48514,0.4917125,8.194832e-4,0.002212849
YIL166C,56.62164,-2.12585,0.39874099,9.970435e-9,6.7639e-8
YIL170W,2.889992,-1.647845,0.96057754,0.009579244,0.02006643
YIR005W,41.40757,-2.281394,0.44305089,1.617501e-8,1.047989e-7
YIR014W,76.84787,-1.037487,0.26322281,5.02825e-5,1.711062e-4
YIR016W,32.17943,-2.344074,0.46382552,2.140641e-8,1.355098e-7
YIR018C-A,2.351011,-1.801557,1.11814203,0.006268159,0.01376218
YIR028W,25.38924,-1.336762,0.32914593,2.1951e-5,7.98367e-5
YIR029W,25.52092,-1.23674,0.42293856,0.001635926,0.004111602
YIR032C,10.05394,-1.387519,0.53630707,0.003442358,0.008069059
YIR039C,37.46396,-1.345536,0.33477604,2.591276e-5,9.333597e-5
YIR043C,36.86174,-2.588415,0.43881135,7.862289e-11,7.533308e-10
YJL002C,93.74463,-1.467531,0.29418014,2.387538e-7,1.251583e-6
YJL004C,23.29145,-2.103965,0.44158403,1.937893e-7,1.039058e-6
YJL043W,3.286454,-1.271334,0.68672059,0.02245673,0.04278853
YJL045W,31.55952,-1.754332,0.46614702,3.593601e-5,1.258653e-4
YJL046W,27.629,-1.48325,0.3347432,3.50919e-6,1.481944e-5
YJL047C-A,22.90161,-1.343676,0.55080719,0.005472259,0.01218341
YJL048C,122.4939,-1.91122,0.29794555,2.669006e-11,2.831021e-10
YJL053W,52.70361,-1.902129,0.34333739,5.580304e-9,3.977064e-8
YJL060W,20.06959,-1.020581,0.44133739,0.0121192,0.02477348
YJL077C,5.442018,-1.496834,0.77365218,0.0113159,0.0233117
YJL078C,63.97047,-2.868363,0.37888429,2.5551e-16,6.405928e-15
YJL089W,115.6675,-1.531968,0.43884432,1.539641e-4,4.820307e-4
YJL094C,227.7492,-1.707657,0.31884922,2.311363e-8,1.455906e-7
YJL097W,101.2327,-1.067187,0.39710736,0.004119562,0.009498503
YJL100W,133.8217,-1.319814,0.2681889,4.077995e-7,2.064383e-6
YJL101C,135.4188,-1.697136,0.20895077,1.360104e-16,3.564934e-15
YJL108C,16.8327,-1.190876,0.56304125,0.01538264,0.03063487
YJL112W,266.421,-1.375842,0.20384295,6.806888e-12,7.966069e-11
YJL126W,19.86729,-1.988725,0.40033121,9.711244e-8,5.422396e-7
YJL127C-B,2.928157,-1.533574,0.99127465,0.01560099,0.03098219
YJL132W,103.7315,-1.090259,0.19661603,1.782581e-8,1.146746e-7
YJL133C-A,120.5113,-3.255027,0.3484482,1.2207410000000002e-23,1.060707e-21
