gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj
YPL001W,25.5176,1.331743,0.33356817,2.950909e-5,1.050371e-4
YPL009C,1106.374,1.423631,0.16588115,4.099640000000001e-18,1.390589e-16
YPL011C,87.32452,1.099239,0.22969531,1.016045e-6,4.783098e-6
YPL012W,316.9644,2.216296,0.2797245,2.106958e-16,5.388884e-15
YPL032C,407.7015,1.436353,0.23253815,2.760701e-10,2.425364e-9
YPL034W,33.10514,1.30111,0.30766119,1.112367e-5,4.281399e-5
YPL043W,490.1754,1.71415,0.28896384,8.216065e-10,6.688959e-9
YPL062W,5.041906,1.276419,0.65463077,0.01855111,0.03610665
YPL072W,90.46623,1.07945,0.26490933,2.758747e-5,9.863998e-5
YPL079W,219.3424,1.206968,0.51446906,0.008677425,0.01840218
YPL082C,528.4628,1.929842,0.18702642,1.144651e-25,1.2100870000000001e-23
YPL086C,39.41487,1.034458,0.29574102,2.886544e-4,8.624282e-4
YPL093W,315.2796,2.359085,0.34767442,6.28703e-13,9.10471e-12
YPL106C,2420.963,1.878584,0.17334172,5.028254e-28,7.593861e-26
YPL110C,227.3663,1.744006,0.16029505,4.043167e-28,6.255075e-26
YPL124W,48.7632,1.457721,0.29195388,2.365892e-7,1.241262e-6
YPL126W,56.29492,1.291999,0.31192221,1.64376e-5,6.133157e-5
YPL130W,9.513611,1.848474,0.76373003,0.001705956,0.004258513
YPL131W,399.5623,1.398001,0.44336536,6.197278e-4,0.001715067
YPL141C,88.06391,1.906254,0.21146699,4.0330459999999995e-20,1.909076e-18
YPL143W,273.0139,1.830912,0.41768472,2.294861e-6,1.005247e-5
YPL145C,488.8969,1.679535,0.2213064,9.767557e-15,1.871771e-13
YPL146C,574.3175,1.43106,0.26079302,1.708802e-8,1.101517e-7
YPL153C,21.79226,1.657725,0.41724901,1.906899e-5,7.028159e-5
YPL159C,223.7215,1.068491,0.26084101,2.541596e-5,9.175493e-5
YPL160W,489.9236,1.583288,0.22498422,6.849848e-13,9.807807e-12
YPL169C,40.86886,1.115548,0.30727969,1.614487e-4,5.029809e-4
YPL176C,141.3888,1.279161,0.17648974,2.176086e-13,3.425041e-12
YPL198W,134.4994,1.227908,0.47417388,0.004429296,0.01010612
YPL207W,191.9894,1.078752,0.22639819,1.147616e-6,5.356387e-6
YPL209C,11.69319,1.165169,0.44216909,0.004250922,0.009741184
YPL211W,11.53145,1.146153,0.54864224,0.01750466,0.03427973
YPL212C,345.6242,2.061386,0.2935259,2.945768e-13,4.491589e-12
YPL217C,698.4601,1.957327,0.25343341,2.018649e-15,4.370066e-14
YPL226W,246.2728,2.185487,0.25841683,2.7724500000000002e-18,9.609645000000001e-17
YPL232W,96.09356,1.36735,0.21816365,1.689081e-10,1.546009e-9
YPL234C,89.05583,1.213121,0.39745116,0.001122456,0.002945694
YPL235W,184.0785,1.294315,0.19557256,1.828636e-11,1.996392e-10
YPL237W,2262.054,1.630851,0.21515136,1.132976e-14,2.158098e-13
YPL239W,58.47918,2.19606,0.34553449,1.868733e-11,2.033169e-10
YPL240C,11196.14,2.051773,0.28407054,7.127664e-14,1.180438e-12
YPL242C,229.2649,1.391241,0.15132733,1.745878e-20,9.228418999999999e-19
YPL245W,158.7661,1.502144,0.27785707,2.440105e-8,1.526389e-7
YPL249C-A,241.5841,1.531544,0.53337391,0.001178995,0.003078784
YPL253C,50.80153,1.135241,0.25360021,4.345704e-6,1.803979e-5
YPL256C,203.1972,2.66232,0.30057794,1.449739e-20,7.996254999999999e-19
YPL266W,28.72427,1.165693,0.44579565,0.004498311,0.01023781
YPL267W,39.96243,1.430405,0.52363404,0.002139027,0.005248685
YPR018W,198.7262,2.104494,0.32977549,2.055283e-11,2.232305e-10
YPR078C,11.98619,2.709269,0.52332574,2.863276e-9,2.124182e-8
YPR080W,2247.108,1.275827,0.49618196,0.004333668,0.009916469
YPR102C,482.0478,1.15999,0.3364296,3.049085e-4,9.064002e-4
YPR111W,21.17315,1.003582,0.32105127,0.001109025,0.00291527
YPR112C,645.6079,1.930357,0.40503238,3.05277e-7,1.571731e-6
YPR114W,81.71321,1.376892,0.26147089,6.22493e-8,3.605912e-7
YPR119W,16.33231,1.168092,0.44921384,0.004671034,0.01057778
YPR125W,233.5241,1.242941,0.21549465,4.217067e-9,3.03275e-8
YPR129W,235.3308,1.381683,0.19653652,9.432082e-13,1.3207e-11
YPR135W,145.0725,1.356614,0.1942421,1.348682e-12,1.824028e-11
YPR137W,30.9143,2.056464,0.36870988,3.092033e-9,2.283209e-8
YPR141C,122.1203,1.807436,0.24930146,1.001183e-13,1.628334e-12
YPR144C,59.04281,1.497383,0.38091001,2.995172e-5,1.064931e-4
YPR161C,126.9811,1.153554,0.19124408,9.330734e-10,7.472834e-9
YPR163C,490.0852,1.981439,0.26589748,1.538507e-14,2.870221e-13
YPR169W,347.9052,1.472208,0.22828981,4.561329e-11,4.607088e-10
YPR173C,357.3971,1.401842,0.17454794,4.3459e-16,1.048139e-14
YPR174C,33.99044,1.395176,0.41923042,3.438781e-4,0.001002398
YPR175W,39.91593,1.349777,0.34844506,4.692008e-5,1.603694e-4
YPR187W,74.92779,1.662074,0.31657362,4.44558e-8,2.640291e-7
YPR188C,118.3894,1.196006,0.20923706,6.003614e-9,4.254852e-8
